Im_paths,steering
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_45_PM0.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_45_PM1.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_46_PM2.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_46_PM3.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_46_PM4.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_46_PM5.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_47_PM6.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_47_PM7.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_47_PM8.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_48_PM9.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_48_PM10.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_48_PM11.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_49_PM12.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_49_PM13.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_49_PM14.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_50_PM15.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_50_PM16.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_50_PM17.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_50_PM18.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_51_PM19.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_51_PM20.jpg,-0.289373397827148
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_51_PM21.jpg,-1.28937339782715
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_52_PM22.jpg,-1.28937339782715
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_52_PM23.jpg,-1.28937339782715
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_52_PM24.jpg,-1.28937339782715
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_52_PM25.jpg,-1.28937339782715
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_53_PM26.jpg,-1.28937339782715
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_53_PM27.jpg,-1.28937339782715
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_53_PM28.jpg,-1.28937339782715
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_54_PM29.jpg,-1.28937339782715
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_54_PM30.jpg,-1.28937339782715
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_54_PM31.jpg,-1.28937339782715
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_54_PM32.jpg,-1.28937339782715
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_04_26-09_23_55_PM33.jpg,-1.28937339782715
